restaurant_title,restaurant_address,restaurant_page,restaurant_note
大灣廣護宮前煎包,臺南市永康區大灣路286號對面,https://ifoodie.tw/restaurant/5639934e2756dd5d6810f766-%E5%A4%A7%E7%81%A3%E5%BB%A3%E8%AD%B7%E5%AE%AE%E5%89%8D%E7%85%8E%E5%8C%85,https://ifoodie.tw/blog/63df922833ebbf35da3bf781/link
大可口,臺南市永康區大灣路801號之一,https://ifoodie.tw/restaurant/63d7ce2701ba3352fabf8f8b-%E5%A4%A7%E5%8F%AF%E5%8F%A3,https://ifoodie.tw/blog/63de5b8d8af6c83d92a62d5a/link
王靜砂鍋土豆粉,臺南市永康區中華路522號,https://ifoodie.tw/restaurant/59e100cb2756dd1e8c1a1349-%E7%8E%8B%E9%9D%9C%E7%A0%82%E9%8D%8B%E5%9C%9F%E8%B1%86%E7%B2%89,https://ifoodie.tw/blog/63dd27d8e94eda62ce67f4f2/link
蕃薯厝肉粿仔,臺南市永康區廣盛街167號,https://ifoodie.tw/restaurant/559a98f740b5e30313b3e97c-%E8%95%83%E8%96%AF%E5%8E%9D%E8%82%89%E7%B2%BF%E4%BB%94,https://ifoodie.tw/blog/63c22efad20d877db134fcd2/link
漉洣冷酵茶 LAVIE KOMBUCHA,臺南市永康區中華二路213號之1號,https://ifoodie.tw/restaurant/63bd687501ba3372d6d43bfc-%E6%BC%89%E6%B4%A3%E5%86%B7%E9%85%B5%E8%8C%B6-LAVIE-KOMBUCHA,https://ifoodie.tw/blog/63bd666ad1c36446301ba171/link
隔壁宵夜-台南總店,臺南市永康區中華路213號,https://ifoodie.tw/restaurant/63ac5c7d01ba3373cb11b99e-%E9%9A%94%E5%A3%81%E5%AE%B5%E5%A4%9C-%E5%8F%B0%E5%8D%97%E7%B8%BD%E5%BA%97,https://ifoodie.tw/blog/63ac5c5501ba3373cb11b96a/link
食光寶盒【撈汁小海鮮、清蒸臭豆腐】,臺南市永康區南臺街45巷1號,https://ifoodie.tw/restaurant/63a9ae7bb4478b099431a3c2-%E9%A3%9F%E5%85%89%E5%AF%B6%E7%9B%92-%E6%92%88%E6%B1%81%E5%B0%8F%E6%B5%B7%E9%AE%AE-%E6%B8%85%E8%92%B8%E8%87%AD%E8%B1%86%E8%85%90-,https://ifoodie.tw/blog/63a9ae5f77b9e96166cf9b6b/link
三大牛肉火鍋,臺南縣永康市永大路二段國光三街3號,https://ifoodie.tw/restaurant/559832e340b5e30894d72270-%E4%B8%89%E5%A4%A7%E7%89%9B%E8%82%89%E7%81%AB%E9%8D%8B,https://ifoodie.tw/blog/63a181edfaabb42f642ee670/link
邢爺爺料理廚房,臺南市永康區東橋六街87號,https://ifoodie.tw/restaurant/62d0df77781cc02a512a178b-%E9%82%A2%E7%88%BA%E7%88%BA%E6%96%99%E7%90%86%E5%BB%9A%E6%88%BF,https://ifoodie.tw/blog/63a065d8d8d7175fba1b1c93/link
大灣隆冰點,臺南市永康區民族路351號,https://ifoodie.tw/restaurant/5b2947012756dd6bef8e3922-%E5%A4%A7%E7%81%A3%E9%9A%86%E5%86%B0%E9%BB%9E,https://ifoodie.tw/blog/639f2c2c77b9e97fbdd13df7/link
初沐 義麵坊,臺南市永康區東橋十街96號,https://ifoodie.tw/restaurant/634290fd658aba1ffbaa7f18-%E5%88%9D%E6%B2%90-%E7%BE%A9%E9%BA%B5%E5%9D%8A,https://ifoodie.tw/blog/639b1ff9e89d40561a491b4d/link
千家軒,臺南市永康區復國一路466號,https://ifoodie.tw/restaurant/55982b8c40b5e30894d71f4d-%E5%8D%83%E5%AE%B6%E8%BB%92,https://ifoodie.tw/blog/6397d4c6d20d872b59ae7294/link
林媽媽臭臭鍋,臺南市永康區中山南路162號,https://ifoodie.tw/restaurant/5bd90de1f524687c2b36bc41-%E6%9E%97%E5%AA%BD%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B,https://ifoodie.tw/blog/6394a053d20d872b82d016b0/link
愛焙克 iBake 烘焙DIY,台南市永康區東橋八街26號,https://ifoodie.tw/restaurant/5810f1d62756dd6782d9ed23-%E6%84%9B%E7%84%99%E5%85%8B-iBake-%E7%83%98%E7%84%99DIY,https://ifoodie.tw/blog/6392e788d20d876fe342523b/link
永康老牌石頭火鍋,臺南市永康區永華路357號,https://ifoodie.tw/restaurant/559825fb40b5e30894d71cdb-%E6%B0%B8%E5%BA%B7%E8%80%81%E7%89%8C%E7%9F%B3%E9%A0%AD%E7%81%AB%E9%8D%8B,https://ifoodie.tw/blog/639408cafaabb40c57bea5d2/link
永和豆漿/蔬菜餅/炒麵,臺南市永康區中山南路152之7號,https://ifoodie.tw/restaurant/6384f7ad01ba3316a3fbd815-%E6%B0%B8%E5%92%8C%E8%B1%86%E6%BC%BF-%E8%94%AC%E8%8F%9C%E9%A4%85-%E7%82%92%E9%BA%B5,https://ifoodie.tw/blog/6384f750b4478b631796d323/link
金茶伍手作飲品 永康復國門市,臺南市永康區復國一路235號,https://ifoodie.tw/restaurant/63628c3577b9e9256ca66f70-%E9%87%91%E8%8C%B6%E4%BC%8D%E6%89%8B%E4%BD%9C%E9%A3%B2%E5%93%81-%E6%B0%B8%E5%BA%B7%E5%BE%A9%E5%9C%8B%E9%96%80%E5%B8%82,https://ifoodie.tw/blog/638f41cd88f6ea2f5972f61e/link
盛田滷味（永康店）,臺南市永康區中正路246號,https://ifoodie.tw/restaurant/638e004bd20d8756e7252972-%E7%9B%9B%E7%94%B0%E6%BB%B7%E5%91%B3-%E6%B0%B8%E5%BA%B7%E5%BA%97-,https://ifoodie.tw/blog/638e0028a3662f38781f02ea/link
Do Re Mi,臺南市永康區中山路71號,https://ifoodie.tw/restaurant/63a5c3c1a3662f333c23ae17-Do-Re-Mi,https://ifoodie.tw/blog/638b3aa2d20d877e494799c0/link
金茶伍 手作飲品,臺南市永康區富強路一段109號,https://ifoodie.tw/restaurant/6385eb8eb4478b0aebe82248-%E9%87%91%E8%8C%B6%E4%BC%8D-%E6%89%8B%E4%BD%9C%E9%A3%B2%E5%93%81,
臺南永大路霸味薑母鴨,臺南市永康區永大路二段57號,https://ifoodie.tw/restaurant/5d513c49d6895d05357f9acd-%E8%87%BA%E5%8D%97%E6%B0%B8%E5%A4%A7%E8%B7%AF%E9%9C%B8%E5%91%B3%E8%96%91%E6%AF%8D%E9%B4%A8,
繼光香香雞-台南永康店,臺南市永康區中華路232號1樓,https://ifoodie.tw/restaurant/6383662401ba3334756e94b0-%E7%B9%BC%E5%85%89%E9%A6%99%E9%A6%99%E9%9B%9E-%E5%8F%B0%E5%8D%97%E6%B0%B8%E5%BA%B7%E5%BA%97,https://ifoodie.tw/blog/63834905d20d8710ae151dfc/link
日初好味,臺南市永康區東橋三路422號,https://ifoodie.tw/restaurant/6381781101ba336abb1b3a6d-%E6%97%A5%E5%88%9D%E5%A5%BD%E5%91%B3,https://ifoodie.tw/blog/638177df01ba336af87b04d8/link
隨主飡法式水煮專賣 台南復國店,臺南市永康區復國一路339之6號,https://ifoodie.tw/restaurant/63821cfd77b9e9722ccead41-%E9%9A%A8%E4%B8%BB%E9%A3%A1%E6%B3%95%E5%BC%8F%E6%B0%B4%E7%85%AE%E5%B0%88%E8%B3%A3-%E5%8F%B0%E5%8D%97%E5%BE%A9%E5%9C%8B%E5%BA%97,https://ifoodie.tw/blog/63821ce677b9e96cb29e3858/link
丨御國香丨麻辣臭豆腐—台南永康店,臺南市永康區正強街248號,https://ifoodie.tw/restaurant/63805dd0d20d873d896d1f63-%E4%B8%A8%E5%BE%A1%E5%9C%8B%E9%A6%99%E4%B8%A8%E9%BA%BB%E8%BE%A3%E8%87%AD%E8%B1%86%E8%85%90-%E5%8F%B0%E5%8D%97%E6%B0%B8%E5%BA%B7%E5%BA%97,https://ifoodie.tw/blog/63805d9501ba331c88fc6f87/link
九鶴食堂 煎餃,臺南市永康區中正南路718號,https://ifoodie.tw/restaurant/5f2a988e02935e22b640d122-%E4%B9%9D%E9%B6%B4%E9%A3%9F%E5%A0%82-%E7%85%8E%E9%A4%83,https://ifoodie.tw/blog/637f7de6b4478b4e5b699209/link
長春健康素食餐飲連鎖 世貿店,台南市永康區中華路410號,https://ifoodie.tw/restaurant/5bd678b223679c33dd56e4ff-%E9%95%B7%E6%98%A5%E5%81%A5%E5%BA%B7%E7%B4%A0%E9%A3%9F%E9%A4%90%E9%A3%B2%E9%80%A3%E9%8E%96-%E4%B8%96%E8%B2%BF%E5%BA%97,https://ifoodie.tw/blog/637f6f3a89d7a40722e2fabc/link
老饕の咖哩專賣店 永康店,臺南市永康區中山南路587號,https://ifoodie.tw/restaurant/6371b0f0b4478b0229472c99-%E8%80%81%E9%A5%95-%E5%92%96%E5%93%A9%E5%B0%88%E8%B3%A3%E5%BA%97-%E6%B0%B8%E5%BA%B7%E5%BA%97,https://ifoodie.tw/blog/6371b095b4478b0229472c3f/link
大媽活蝦,臺南市永康區大橋二街73號,https://ifoodie.tw/restaurant/61a9da63baf6d33f4a44ba31-%E5%A4%A7%E5%AA%BD%E6%B4%BB%E8%9D%A6,https://ifoodie.tw/blog/636fba05658aba1ffbb64e67/link
餃子餡ㄦ,臺南市永康區大仁街52號,https://ifoodie.tw/restaurant/5eb0253c2756dd0ba27661ed-%E9%A4%83%E5%AD%90%E9%A4%A1-,https://ifoodie.tw/blog/636e49d4ac6ee437ed067c40/link
老杜水餃麵食館,臺南市永康區中正南路220巷30弄40號,https://ifoodie.tw/restaurant/64c24403faabb46f15c9e463-%E8%80%81%E6%9D%9C%E6%B0%B4%E9%A4%83%E9%BA%B5%E9%A3%9F%E9%A4%A8,https://ifoodie.tw/blog/64c1de2b9c3e9b664fa80b63/link
玻璃心咖啡（公休請見IG）,臺南市永康區永大路三段99號,https://ifoodie.tw/restaurant/651a3d950fe5a94adbecaa04-%E7%8E%BB%E7%92%83%E5%BF%83%E5%92%96%E5%95%A1-%E5%85%AC%E4%BC%91%E8%AB%8B%E8%A6%8BIG-,https://ifoodie.tw/blog/636a693efaabb42b6df6c45a/link
南北肉燥飯舖,臺南市永康區鹽信街5號,https://ifoodie.tw/restaurant/636915db33ebbf16ee21b97c-%E5%8D%97%E5%8C%97%E8%82%89%E7%87%A5%E9%A3%AF%E8%88%96,https://ifoodie.tw/blog/636915b477b9e92435a68977/link
福吉串炸 復國店,臺南市永康區復國一路418號,https://ifoodie.tw/restaurant/601ab15f2756dd4e1bb004a4-%E7%A6%8F%E5%90%89%E4%B8%B2%E7%82%B8-%E5%BE%A9%E5%9C%8B%E5%BA%97,https://ifoodie.tw/blog/6368832577b9e92435a64144/link
金茶伍手作飲品 台南南台門市,臺南市永康區大武街73號,https://ifoodie.tw/restaurant/64c243c401ba330a38fa1c21-%E9%87%91%E8%8C%B6%E4%BC%8D%E6%89%8B%E4%BD%9C%E9%A3%B2%E5%93%81-%E5%8F%B0%E5%8D%97%E5%8D%97%E5%8F%B0%E9%96%80%E5%B8%82,https://ifoodie.tw/blog/64c1de2c9c3e9b664fa80b6c/link
烏暖泰國小吃店,臺南市永康區中正北路566之5號,https://ifoodie.tw/restaurant/577e99932756dd3500759fb0-%E7%83%8F%E6%9A%96%E6%B3%B0%E5%9C%8B%E5%B0%8F%E5%90%83%E5%BA%97,https://ifoodie.tw/blog/636497cacb88154576a5c3a8/link
芳昌餅舖,臺南市永康區西勢路713號,https://ifoodie.tw/restaurant/6315f9707cc7fc70961e6bf0-%E8%8A%B3%E6%98%8C%E9%A4%85%E8%88%96,https://ifoodie.tw/blog/635eb199a3662f25ca22f6eb/link
米苔目麵店,臺南市永康區龍橋街,https://ifoodie.tw/restaurant/6207c879cd995740eb452b44-%E7%B1%B3%E8%8B%94%E7%9B%AE%E9%BA%B5%E5%BA%97,
金門素食城,臺南市永康區勝利街107巷70號,https://ifoodie.tw/restaurant/6351605da3662f505d70eea0-%E9%87%91%E9%96%80%E7%B4%A0%E9%A3%9F%E5%9F%8E,https://ifoodie.tw/blog/635c9f8433ebbf7d7afb2f59/link
阿荃麵店,臺南市永康區永平街122號,https://ifoodie.tw/restaurant/635926e5faabb46d2ceadeff-%E9%98%BF%E8%8D%83%E9%BA%B5%E5%BA%97,https://ifoodie.tw/blog/6359258c658aba1ffbb076eb/link
一心園素食館,臺南市永康區中華路694號,https://ifoodie.tw/restaurant/635951d6faabb46d2dd65460-%E4%B8%80%E5%BF%83%E5%9C%92%E7%B4%A0%E9%A3%9F%E9%A4%A8,https://ifoodie.tw/blog/635951a3cb88150c6c54ced4/link
安內咖啡An1943 Coffee,臺南市永康區大橋一街73巷34號,https://ifoodie.tw/restaurant/606213c4781cc02750853f0a-%E5%AE%89%E5%85%A7%E5%92%96%E5%95%A1An-Coffee,https://ifoodie.tw/blog/6357e39384357b3dd983b8ce/link
壹伍壹舒芙蕾厚鬆餅,臺南市永康區正南五街333號,https://ifoodie.tw/restaurant/635692ee658aba09eec1b583-%E5%A3%B9%E4%BC%8D%E5%A3%B9%E8%88%92%E8%8A%99%E8%95%BE%E5%8E%9A%E9%AC%86%E9%A4%85,https://ifoodie.tw/blog/63568f67b0957e4140674c3b/link
客來吃樂大腸蚵仔麵線,臺南市永康區正義街3號,https://ifoodie.tw/restaurant/635692ff658aba09eec1b58d-%E5%AE%A2%E4%BE%86%E5%90%83%E6%A8%82%E5%A4%A7%E8%85%B8%E8%9A%B5%E4%BB%94%E9%BA%B5%E7%B7%9A,https://ifoodie.tw/blog/635677f933ebbf09bfe7bea1/link
晨間廚房早午餐 永康東橋店,臺南市永康區東橋五路122號,https://ifoodie.tw/restaurant/63536f75658aba6dca0076a1-%E6%99%A8%E9%96%93%E5%BB%9A%E6%88%BF%E6%97%A9%E5%8D%88%E9%A4%90-%E6%B0%B8%E5%BA%B7%E6%9D%B1%E6%A9%8B%E5%BA%97,https://ifoodie.tw/blog/63536f43658aba6dcbff67b0/link
小台南便當,臺南市永康區南臺街38號,https://ifoodie.tw/restaurant/59514e292756dd4ab536d16b-%E5%B0%8F%E5%8F%B0%E5%8D%97%E4%BE%BF%E7%95%B6,
五鮮級平價鍋物-台南大灣店,臺南市永康區大灣路1072號,https://ifoodie.tw/restaurant/594d58bd2756dd7031935a35-%E4%BA%94%E9%AE%AE%E7%B4%9A%E5%B9%B3%E5%83%B9%E9%8D%8B%E7%89%A9-%E5%8F%B0%E5%8D%97%E5%A4%A7%E7%81%A3%E5%BA%97,
李記血藤爐,台南市永康區永大路二段750號,https://ifoodie.tw/restaurant/64623d80faabb44d22f1f541-%E6%9D%8E%E8%A8%98%E8%A1%80%E8%97%A4%E7%88%90,https://ifoodie.tw/blog/633d8230e611bb288b326356/link
大灣虱目魚肉燥飯,臺南市永康區民族路370號,https://ifoodie.tw/restaurant/5ee8d90422613947fd164f24-%E5%A4%A7%E7%81%A3%E8%99%B1%E7%9B%AE%E9%AD%9A%E8%82%89%E7%87%A5%E9%A3%AF,https://ifoodie.tw/blog/633ac8acb4478b415abea91c/link
李家土魠魚羹永康市場內,台南市永康區中山南路1116巷3號,https://ifoodie.tw/restaurant/6333c377658aba439ba81bdf-%E6%9D%8E%E5%AE%B6%E5%9C%9F%E9%AD%A0%E9%AD%9A%E7%BE%B9%E6%B0%B8%E5%BA%B7%E5%B8%82%E5%A0%B4%E5%85%A7,https://ifoodie.tw/blog/6333c04d6a77273ac1e49e70/link
東江陽春麵,臺南市永康區大灣三街78之1號,https://ifoodie.tw/restaurant/632da6c17cc7fc3b87ede4eb-%E6%9D%B1%E6%B1%9F%E9%99%BD%E6%98%A5%E9%BA%B5,https://ifoodie.tw/blog/632da5bf873d79682378d2eb/link
歸仁黑輪 大灣分店,臺南市永康區民族路377號,https://ifoodie.tw/restaurant/632da834cd99573f6ad28d2f-%E6%AD%B8%E4%BB%81%E9%BB%91%E8%BC%AA-%E5%A4%A7%E7%81%A3%E5%88%86%E5%BA%97,https://ifoodie.tw/blog/632da7b9cd99573f6ad28d0a/link
盅於 盅湯、鍋燒、平價鍋物,臺南市永康區大灣路933號,https://ifoodie.tw/restaurant/63247a017cc7fc29b4ded43b-%E7%9B%85%E6%96%BC-%E7%9B%85%E6%B9%AF-%E9%8D%8B%E7%87%92-%E5%B9%B3%E5%83%B9%E9%8D%8B%E7%89%A9,
辣媽臭臭鍋-永康中山店,臺南市永康區中山南路249號,https://ifoodie.tw/restaurant/63550f1777b9e92dd7dbe270-%E8%BE%A3%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B-%E6%B0%B8%E5%BA%B7%E4%B8%AD%E5%B1%B1%E5%BA%97,https://ifoodie.tw/blog/63550ecd77b9e92e15a55590/link
溱豆花,臺南市永康區復華六街67巷11號,https://ifoodie.tw/restaurant/6321d6f97cc7fc29b4d90998-%E6%BA%B1%E8%B1%86%E8%8A%B1,https://ifoodie.tw/blog/6321d526422a9332bd7e936b/link
雞三郎,臺南市永康區復國一路414號,https://ifoodie.tw/restaurant/632073af781cc0507b78f296-%E9%9B%9E%E4%B8%89%E9%83%8E,https://ifoodie.tw/blog/63207329873d79747cdf15e0/link
老同學灶咖,臺南市永康區中正路982號,https://ifoodie.tw/restaurant/628d7fb982828748d860d2e3-%E8%80%81%E5%90%8C%E5%AD%B8%E7%81%B6%E5%92%96,https://ifoodie.tw/blog/631c82f6baf6d3037787a1f4/link
富穀樂糧行永康店,臺南市永康區復華五街23號,https://ifoodie.tw/restaurant/631c90897cc7fc29b4ceb02c-%E5%AF%8C%E7%A9%80%E6%A8%82%E7%B3%A7%E8%A1%8C%E6%B0%B8%E5%BA%B7%E5%BA%97,https://ifoodie.tw/blog/631c8e77d78da778f44a9e54/link
92度半咖啡(台南永康號),臺南市永康區中華路585號,https://ifoodie.tw/restaurant/62c58d77873d794f7990a833--%E5%BA%A6%E5%8D%8A%E5%92%96%E5%95%A1-%E5%8F%B0%E5%8D%97%E6%B0%B8%E5%BA%B7%E8%99%9F-,
侘茶 南台店,臺南市永康區南臺街38號,https://ifoodie.tw/restaurant/62c198aa7cc7fc057e7f2167-%E4%BE%98%E8%8C%B6-%E5%8D%97%E5%8F%B0%E5%BA%97,https://ifoodie.tw/blog/6313549d2d22412b1a2bc104/link
鹽行夜市,臺南市永康區鹽行路19號,https://ifoodie.tw/restaurant/5ea5af3a8c906d7d9b7bdd19-%E9%B9%BD%E8%A1%8C%E5%A4%9C%E5%B8%82,https://ifoodie.tw/blog/631040b9baf6d30765dd18f8/link
大灣三王廟肉粿,臺南市永康區大安街150號,https://ifoodie.tw/restaurant/58add2832756dd1e62effe4a-%E5%A4%A7%E7%81%A3%E4%B8%89%E7%8E%8B%E5%BB%9F%E8%82%89%E7%B2%BF,https://ifoodie.tw/blog/65e6b3475adeb4408ae17694/link
YES cafe,臺南市永康區中華二路381號,https://ifoodie.tw/restaurant/6061d0eb828287032ee03a7b-YES-cafe,https://ifoodie.tw/blog/63430723faabb45b6d97dd46/link
揪揪丸飯糰 南應大店,臺南市永康區中正路922號,https://ifoodie.tw/restaurant/5adb7e6b2756dd1e5dadb248-%E6%8F%AA%E6%8F%AA%E4%B8%B8%E9%A3%AF%E7%B3%B0-%E5%8D%97%E6%87%89%E5%A4%A7%E5%BA%97,https://ifoodie.tw/blog/62ff8e210b5761266c0037fd/link
天心素食,臺南市永康區小東路563號,https://ifoodie.tw/restaurant/62f4b0338282870282d343e7-%E5%A4%A9%E5%BF%83%E7%B4%A0%E9%A3%9F,https://ifoodie.tw/blog/62f4afea781cc07de819cb2b/link
台南客來吃樂-大腸蚵仔麵線/黑糖桂圓綠豆算 台南永康勝學店,臺南市永康區勝學路189號,https://ifoodie.tw/restaurant/62e13d307cc7fc6c4367c5fd-%E5%8F%B0%E5%8D%97%E5%AE%A2%E4%BE%86%E5%90%83%E6%A8%82-%E5%A4%A7%E8%85%B8%E8%9A%B5%E4%BB%94%E9%BA%B5%E7%B7%9A-%E9%BB%91%E7%B3%96%E6%A1%82%E5%9C%93%E7%B6%A0%E8%B1%86,https://ifoodie.tw/blog/62e13c2011d9271a6b8bdb6e/link
Q Burger 永康中華二店,臺南市永康區中華二路340巷6號,https://ifoodie.tw/restaurant/62e13d1c7cc7fc6c4367c5e9-Q-Burger-%E6%B0%B8%E5%BA%B7%E4%B8%AD%E8%8F%AF%E4%BA%8C%E5%BA%97,https://ifoodie.tw/blog/62e139cdbacef718142d43ec/link
尚元味火鍋,臺南市永康區中正六街201號,https://ifoodie.tw/restaurant/62e0ad53a6272846f50ba172-%E5%B0%9A%E5%85%83%E5%91%B3%E7%81%AB%E9%8D%8B,https://ifoodie.tw/blog/62dfe83dd3ceb67f9c7de827/link
木子樑室,臺南市永康區民族路399號,https://ifoodie.tw/restaurant/628b8bd47cc7fc7ac66ed567-%E6%9C%A8%E5%AD%90%E6%A8%91%E5%AE%A4,https://ifoodie.tw/blog/62d95280004db7600e71c3e7/link
饗翻天臭臭鍋 永康南台店,臺南市永康區南臺街186號,https://ifoodie.tw/restaurant/6304e4c1a6272801589d48ab-%E9%A5%97%E7%BF%BB%E5%A4%A9%E8%87%AD%E8%87%AD%E9%8D%8B-%E6%B0%B8%E5%BA%B7%E5%8D%97%E5%8F%B0%E5%BA%97,https://ifoodie.tw/blog/62d95ef3baf6d34a6630033b/link
鼎記燒臘,臺南市永康區中山南路300號,https://ifoodie.tw/restaurant/5c1e49062756dd0b6cc83061-%E9%BC%8E%E8%A8%98%E7%87%92%E8%87%98,https://ifoodie.tw/blog/62d2d6e4cd9957342d039128/link
一沐日 永康大橋二店,臺南市永康區大橋二街131號,https://ifoodie.tw/restaurant/62d6b1317cc7fc124a69d9a3-%E4%B8%80%E6%B2%90%E6%97%A5-%E6%B0%B8%E5%BA%B7%E5%A4%A7%E6%A9%8B%E4%BA%8C%E5%BA%97,https://ifoodie.tw/blog/62d652decd9957323307e395/link
意特心,臺南市永康區大橋二街172號橋典名廈6樓,https://ifoodie.tw/restaurant/62cd007d781cc03b3848885a-%E6%84%8F%E7%89%B9%E5%BF%83,https://ifoodie.tw/blog/62ccff14cd995708827c33b7/link
8號可頌鬆餅（No.8 FrenchWaffle ),臺南市永康區復華一街8號,https://ifoodie.tw/restaurant/62cc237ca627284ef89dbb06--%E8%99%9F%E5%8F%AF%E9%A0%8C%E9%AC%86%E9%A4%85-No-FrenchWaff,https://ifoodie.tw/blog/62cc2337a627284ef89dbaf2/link
呷福飽,臺南市永康區忠孝路152巷10號,https://ifoodie.tw/restaurant/62c1ac78781cc003a99a73bf-%E5%91%B7%E7%A6%8F%E9%A3%BD,https://ifoodie.tw/blog/62c1ac5d873d7970614efd6d/link
少爺手作蛋餅專賣店-鹽行店,臺南市永康區新民街99號,https://ifoodie.tw/restaurant/62bef5ef7cc7fc057e7ec7ab-%E5%B0%91%E7%88%BA%E6%89%8B%E4%BD%9C%E8%9B%8B%E9%A4%85%E5%B0%88%E8%B3%A3%E5%BA%97-%E9%B9%BD%E8%A1%8C%E5%BA%97,https://ifoodie.tw/blog/62bef45e58f54a0f3e7829e5/link
NU PASTA 台南永康中山南店,臺南市永康區中山南路247號,https://ifoodie.tw/restaurant/62bb017f7cc7fc6a92574e5c-NU-PASTA-%E5%8F%B0%E5%8D%97%E6%B0%B8%E5%BA%B7%E4%B8%AD%E5%B1%B1%E5%8D%97%E5%BA%97,https://ifoodie.tw/blog/62bafdb82f80e51bbbb8f4ba/link
麻小二麻辣燙 乾鍋 湯鍋料理 大橋店,臺南市永康區大橋二街206號,https://ifoodie.tw/restaurant/5f9b7f8522613916c9a28bd4-%E9%BA%BB%E5%B0%8F%E4%BA%8C%E9%BA%BB%E8%BE%A3%E7%87%99-%E4%B9%BE%E9%8D%8B-%E6%B9%AF%E9%8D%8B%E6%96%99%E7%90%86-%E5%A4%A7%E6%A9%8B%E5%BA%97,https://ifoodie.tw/blog/62bc515edfca5550fbed1a65/link
六扇門時尚湯鍋 台南永大店,臺南市永康區永大路二段39號,https://ifoodie.tw/restaurant/60bc2616baf6d358cbf280c4-%E5%85%AD%E6%89%87%E9%96%80%E6%99%82%E5%B0%9A%E6%B9%AF%E9%8D%8B-%E5%8F%B0%E5%8D%97%E6%B0%B8%E5%A4%A7%E5%BA%97,
NENE CHICKEN 台南永康店,臺南市永康區中正南路780號,https://ifoodie.tw/restaurant/62b918e0781cc02824377705-NENE-CHICKEN-%E5%8F%B0%E5%8D%97%E6%B0%B8%E5%BA%B7%E5%BA%97,https://ifoodie.tw/blog/62af2caf7cc7fc434ad757f4/link
暖心個人獨享土雞鍋,臺南市永康區中華路676號,https://ifoodie.tw/restaurant/5c8f066af524682f62857e4c-%E6%9A%96%E5%BF%83%E5%80%8B%E4%BA%BA%E7%8D%A8%E4%BA%AB%E5%9C%9F%E9%9B%9E%E9%8D%8B,https://ifoodie.tw/blog/62a888b5656c513b12ccf883/link
有吉可樂 - 魚尾巴,臺南市永康區中山南路134號,https://ifoodie.tw/restaurant/58a88d5d2756dd66f102b9d6-%E6%9C%89%E5%90%89%E5%8F%AF%E6%A8%82-%E9%AD%9A%E5%B0%BE%E5%B7%B4,
永康煎粿,臺南市永康區永平街105號,https://ifoodie.tw/restaurant/651adb000fe5a9c02ef41069-%E6%B0%B8%E5%BA%B7%E7%85%8E%E7%B2%BF,https://ifoodie.tw/blog/62996b728282870c7708056d/link
台北雄大腸麵線,臺南市永康區大灣路759號,https://ifoodie.tw/restaurant/62981870781cc02465b09082-%E5%8F%B0%E5%8C%97%E9%9B%84%E5%A4%A7%E8%85%B8%E9%BA%B5%E7%B7%9A,https://ifoodie.tw/blog/62981812a627285f1f556e6b/link
永康里炒飯,臺南市永康區中山北路133號,https://ifoodie.tw/restaurant/62972d69a627280cca4d4309-%E6%B0%B8%E5%BA%B7%E9%87%8C%E7%82%92%E9%A3%AF,https://ifoodie.tw/blog/628f7f483e5cf341bfc91289/link
瑞玲外省仔麵 台南永康旗艦店,臺南市永康區永華路289號,https://ifoodie.tw/restaurant/61617c87781cc01f180253f3-%E7%91%9E%E7%8E%B2%E5%A4%96%E7%9C%81%E4%BB%94%E9%BA%B5-%E5%8F%B0%E5%8D%97%E6%B0%B8%E5%BA%B7%E6%97%97%E8%89%A6%E5%BA%97,https://ifoodie.tw/blog/62916f0fa6272856b4fb238e/link
肯德基KFC-台南中華餐廳,臺南市永康區中華路145號,https://ifoodie.tw/restaurant/5eba349b8c906d73fd33137e-%E8%82%AF%E5%BE%B7%E5%9F%BAKFC-%E5%8F%B0%E5%8D%97%E4%B8%AD%E8%8F%AF%E9%A4%90%E5%BB%B3,https://ifoodie.tw/blog/628cd2ffcd995776b2e16775/link
阿宏牛肉湯,臺南市永康區忠孝路,https://ifoodie.tw/restaurant/576c251b2756dd05fa6ca4a1-%E9%98%BF%E5%AE%8F%E7%89%9B%E8%82%89%E6%B9%AF,
聚會所燒烤熱炒,臺南市永康區東橋七路129號,https://ifoodie.tw/restaurant/5f2237402261393a5d2c56ad-%E8%81%9A%E6%9C%83%E6%89%80%E7%87%92%E7%83%A4%E7%86%B1%E7%82%92,https://ifoodie.tw/blog/627d087fea17ee26c984ce99/link
小森林親子餐廳,臺南市永康區東橋六街85號,https://ifoodie.tw/restaurant/5d312a99d6895d2ef763a91d-%E5%B0%8F%E6%A3%AE%E6%9E%97%E8%A6%AA%E5%AD%90%E9%A4%90%E5%BB%B3,https://ifoodie.tw/blog/627d0a75f25ab727fd47e2f5/link
吳家肉粽,臺南市永康區崑山街208號,https://ifoodie.tw/restaurant/5f43cd172756dd2fb4c9b199-%E5%90%B3%E5%AE%B6%E8%82%89%E7%B2%BD,https://ifoodie.tw/blog/6279c50da6272836f4fb14e8/link
